Literal,Node_ID,Position,Feature
x1772,61,"(6, 7)",A
x1773,61,"(6, 7)",B
x1774,61,"(6, 7)",C
x1775,61,"(6, 7)",D
x1776,61,"(6, 7)",E
x1777,61,"(6, 7)",F
x1778,61,"(6, 7)",G
x1779,61,"(6, 7)",H
x1780,61,"(6, 7)",I
x1781,61,"(6, 7)",J
x1782,61,"(6, 7)",K
x1783,61,"(6, 7)",L
x1784,61,"(6, 7)",M
x1785,61,"(6, 7)",N
x1786,61,"(6, 7)",P
x1787,61,"(6, 7)",Q
x1788,61,"(6, 7)",R
x1789,61,"(6, 7)",S
x1790,61,"(6, 7)",T
x1791,61,"(6, 7)",U
x1792,61,"(6, 7)",V
x1793,61,"(6, 7)",W
x1794,61,"(6, 7)",Y
x1795,61,"(6, 7)",Z
x1796,61,"(6, 7)",Connected
x1797,61,"(6, 7)",Not Connected
x1798,62,"(6, 8)",X
x1799,62,"(6, 8)",O
x1800,62,"(6, 8)", 
x1801,62,"(6, 8)",A
x1802,62,"(6, 8)",B
x1803,62,"(6, 8)",C
x1804,62,"(6, 8)",D
x1805,62,"(6, 8)",E
x1806,62,"(6, 8)",F
x1807,62,"(6, 8)",G
x1808,62,"(6, 8)",H
x1809,62,"(6, 8)",I
x1810,62,"(6, 8)",J
x1811,62,"(6, 8)",K
x1812,62,"(6, 8)",L
x1813,62,"(6, 8)",M
x1814,62,"(6, 8)",N
x1815,62,"(6, 8)",P
x1816,62,"(6, 8)",Q
x1817,62,"(6, 8)",R
x1818,62,"(6, 8)",S
x1819,62,"(6, 8)",T
x1820,62,"(6, 8)",U
x1821,62,"(6, 8)",V
x1822,62,"(6, 8)",W
x1823,62,"(6, 8)",Y
x1824,62,"(6, 8)",Z
x1825,62,"(6, 8)",Connected
x1826,62,"(6, 8)",Not Connected
x1827,63,"(7, 0)",X
x1828,63,"(7, 0)",O
x1829,63,"(7, 0)", 
x1830,63,"(7, 0)",A
x1831,63,"(7, 0)",B
x1832,63,"(7, 0)",C
x1833,63,"(7, 0)",D
x1834,63,"(7, 0)",E
x1835,63,"(7, 0)",F
x1836,63,"(7, 0)",G
x1837,63,"(7, 0)",H
x1838,63,"(7, 0)",I
x1839,63,"(7, 0)",J
x1840,63,"(7, 0)",K
x1841,63,"(7, 0)",L
x1842,63,"(7, 0)",M
x1843,63,"(7, 0)",N
x1844,63,"(7, 0)",P
x1845,63,"(7, 0)",Q
x1846,63,"(7, 0)",R
x1847,63,"(7, 0)",S
x1848,63,"(7, 0)",T
x1849,63,"(7, 0)",U
x1850,63,"(7, 0)",V
x1851,63,"(7, 0)",W
x1852,63,"(7, 0)",Y
x1853,63,"(7, 0)",Z
x1854,63,"(7, 0)",Connected
x1855,63,"(7, 0)",Not Connected
x1856,64,"(7, 1)",X
x1857,64,"(7, 1)",O
x1858,64,"(7, 1)", 
x1859,64,"(7, 1)",A
x1860,64,"(7, 1)",B
x1861,64,"(7, 1)",C
x1862,64,"(7, 1)",D
x1863,64,"(7, 1)",E
x1864,64,"(7, 1)",F
x1865,64,"(7, 1)",G
x1866,64,"(7, 1)",H
x1867,64,"(7, 1)",I
x1868,64,"(7, 1)",J
x1869,64,"(7, 1)",K
x1870,64,"(7, 1)",L
x1871,64,"(7, 1)",M
x1872,64,"(7, 1)",N
x1873,64,"(7, 1)",P
x1874,64,"(7, 1)",Q
x1875,64,"(7, 1)",R
x1876,64,"(7, 1)",S
x1877,64,"(7, 1)",T
x1878,64,"(7, 1)",U
x1879,64,"(7, 1)",V
x1880,64,"(7, 1)",W
x1881,64,"(7, 1)",Y
x1882,64,"(7, 1)",Z
x1883,64,"(7, 1)",Connected
x1884,64,"(7, 1)",Not Connected
x1885,65,"(7, 2)",X
x1886,65,"(7, 2)",O
x1887,65,"(7, 2)", 
x1888,65,"(7, 2)",A
x1889,65,"(7, 2)",B
x1890,65,"(7, 2)",C
x1891,65,"(7, 2)",D
x1892,65,"(7, 2)",E
x1893,65,"(7, 2)",F
x1894,65,"(7, 2)",G
x1895,65,"(7, 2)",H
x1896,65,"(7, 2)",I
x1897,65,"(7, 2)",J
x1898,65,"(7, 2)",K
x1899,65,"(7, 2)",L
x1900,65,"(7, 2)",M
x1901,65,"(7, 2)",N
x1902,65,"(7, 2)",P
x1903,65,"(7, 2)",Q
x1904,65,"(7, 2)",R
x1905,65,"(7, 2)",S
x1906,65,"(7, 2)",T
x1907,65,"(7, 2)",U
x1908,65,"(7, 2)",V
x1909,65,"(7, 2)",W
x1910,65,"(7, 2)",Y
x1911,65,"(7, 2)",Z
x1912,65,"(7, 2)",Connected
x1913,65,"(7, 2)",Not Connected
x1914,66,"(7, 3)",X
x1915,66,"(7, 3)",O
x1916,66,"(7, 3)", 
x1917,66,"(7, 3)",A
x1918,66,"(7, 3)",B
x1919,66,"(7, 3)",C
x1920,66,"(7, 3)",D
x1921,66,"(7, 3)",E
x1922,66,"(7, 3)",F
x1923,66,"(7, 3)",G
x1924,66,"(7, 3)",H
x1925,66,"(7, 3)",I
x1926,66,"(7, 3)",J
x1927,66,"(7, 3)",K
x1928,66,"(7, 3)",L
x1929,66,"(7, 3)",M
x1930,66,"(7, 3)",N
x1931,66,"(7, 3)",P
x1932,66,"(7, 3)",Q
x1933,66,"(7, 3)",R
x1934,66,"(7, 3)",S
x1935,66,"(7, 3)",T
x1936,66,"(7, 3)",U
x1937,66,"(7, 3)",V
x1938,66,"(7, 3)",W
x1939,66,"(7, 3)",Y
x1940,66,"(7, 3)",Z
x1941,66,"(7, 3)",Connected
x1942,66,"(7, 3)",Not Connected
x1943,67,"(7, 4)",X
x1944,67,"(7, 4)",O
x1945,67,"(7, 4)", 
x1946,67,"(7, 4)",A
x1947,67,"(7, 4)",B
x1948,67,"(7, 4)",C
x1949,67,"(7, 4)",D
x1950,67,"(7, 4)",E
x1951,67,"(7, 4)",F
x1952,67,"(7, 4)",G
x1953,67,"(7, 4)",H
x1954,67,"(7, 4)",I
x1955,67,"(7, 4)",J
x1956,67,"(7, 4)",K
x1957,67,"(7, 4)",L
x1958,67,"(7, 4)",M
x1959,67,"(7, 4)",N
x1960,67,"(7, 4)",P
x1961,67,"(7, 4)",Q
x1962,67,"(7, 4)",R
x1963,67,"(7, 4)",S
x1964,67,"(7, 4)",T
x1965,67,"(7, 4)",U
x1966,67,"(7, 4)",V
x1967,67,"(7, 4)",W
x1968,67,"(7, 4)",Y
x1969,67,"(7, 4)",Z
x1970,67,"(7, 4)",Connected
x1971,67,"(7, 4)",Not Connected
x1972,68,"(7, 5)",X
x1973,68,"(7, 5)",O
x1974,68,"(7, 5)", 
x1975,68,"(7, 5)",A
x1976,68,"(7, 5)",B
x1977,68,"(7, 5)",C
x1978,68,"(7, 5)",D
x1979,68,"(7, 5)",E
x1980,68,"(7, 5)",F
x1981,68,"(7, 5)",G
x1982,68,"(7, 5)",H
x1983,68,"(7, 5)",I
x1984,68,"(7, 5)",J
x1985,68,"(7, 5)",K
x1986,68,"(7, 5)",L
x1987,68,"(7, 5)",M
x1988,68,"(7, 5)",N
x1989,68,"(7, 5)",P
x1990,68,"(7, 5)",Q
x1991,68,"(7, 5)",R
x1992,68,"(7, 5)",S
x1993,68,"(7, 5)",T
x1994,68,"(7, 5)",U
x1995,68,"(7, 5)",V
x1996,68,"(7, 5)",W
x1997,68,"(7, 5)",Y
x1998,68,"(7, 5)",Z
x1999,68,"(7, 5)",Connected
x2000,68,"(7, 5)",Not Connected
x2001,69,"(7, 6)",X
x2002,69,"(7, 6)",O
x2003,69,"(7, 6)", 
x2004,69,"(7, 6)",A
x2005,69,"(7, 6)",B
x2006,69,"(7, 6)",C
x2007,69,"(7, 6)",D
x2008,69,"(7, 6)",E
x2009,69,"(7, 6)",F
x2010,69,"(7, 6)",G
x2011,69,"(7, 6)",H
x2012,69,"(7, 6)",I
x2013,69,"(7, 6)",J
x2014,69,"(7, 6)",K
x2015,69,"(7, 6)",L
x2016,69,"(7, 6)",M
x2017,69,"(7, 6)",N
x2018,69,"(7, 6)",P
x2019,69,"(7, 6)",Q
x2020,69,"(7, 6)",R
x2021,69,"(7, 6)",S
x2022,69,"(7, 6)",T
x2023,69,"(7, 6)",U
x2024,69,"(7, 6)",V
x2025,69,"(7, 6)",W
x2026,69,"(7, 6)",Y
x2027,69,"(7, 6)",Z
x2028,69,"(7, 6)",Connected
x2029,69,"(7, 6)",Not Connected
x2030,70,"(7, 7)",X
x2031,70,"(7, 7)",O
x2032,70,"(7, 7)", 
x2033,70,"(7, 7)",A
x2034,70,"(7, 7)",B
x2035,70,"(7, 7)",C
x2036,70,"(7, 7)",D
x2037,70,"(7, 7)",E
x2038,70,"(7, 7)",F
x2039,70,"(7, 7)",G
x2040,70,"(7, 7)",H
x2041,70,"(7, 7)",I
x2042,70,"(7, 7)",J
x2043,70,"(7, 7)",K
x2044,70,"(7, 7)",L
x2045,70,"(7, 7)",M
x2046,70,"(7, 7)",N
x2047,70,"(7, 7)",P
x2048,70,"(7, 7)",Q
x2049,70,"(7, 7)",R
x2050,70,"(7, 7)",S
x2051,70,"(7, 7)",T
x2052,70,"(7, 7)",U
x2053,70,"(7, 7)",V
x2054,70,"(7, 7)",W
x2055,70,"(7, 7)",Y
x2056,70,"(7, 7)",Z
x2057,70,"(7, 7)",Connected
x2058,70,"(7, 7)",Not Connected
x2059,71,"(7, 8)",X
x2060,71,"(7, 8)",O
x2061,71,"(7, 8)", 
x2062,71,"(7, 8)",A
x2063,71,"(7, 8)",B
x2064,71,"(7, 8)",C
x2065,71,"(7, 8)",D
x2066,71,"(7, 8)",E
x2067,71,"(7, 8)",F
x2068,71,"(7, 8)",G
x2069,71,"(7, 8)",H
x2070,71,"(7, 8)",I
x2071,71,"(7, 8)",J
x2072,71,"(7, 8)",K
x2073,71,"(7, 8)",L
x2074,71,"(7, 8)",M
x2075,71,"(7, 8)",N
x2076,71,"(7, 8)",P
x2077,71,"(7, 8)",Q
x2078,71,"(7, 8)",R
x2079,71,"(7, 8)",S
x2080,71,"(7, 8)",T
x2081,71,"(7, 8)",U
x2082,71,"(7, 8)",V
x2083,71,"(7, 8)",W
x2084,71,"(7, 8)",Y
x2085,71,"(7, 8)",Z
x2086,71,"(7, 8)",Connected
x2087,71,"(7, 8)",Not Connected
x2088,72,"(8, 0)",X
x2089,72,"(8, 0)",O
x2090,72,"(8, 0)", 
x2091,72,"(8, 0)",A
x2092,72,"(8, 0)",B
x2093,72,"(8, 0)",C
x2094,72,"(8, 0)",D
x2095,72,"(8, 0)",E
x2096,72,"(8, 0)",F
x2097,72,"(8, 0)",G
x2098,72,"(8, 0)",H
x2099,72,"(8, 0)",I
x2100,72,"(8, 0)",J
x2101,72,"(8, 0)",K
x2102,72,"(8, 0)",L
x2103,72,"(8, 0)",M
x2104,72,"(8, 0)",N
x2105,72,"(8, 0)",P
x2106,72,"(8, 0)",Q
x2107,72,"(8, 0)",R
x2108,72,"(8, 0)",S
x2109,72,"(8, 0)",T
x2110,72,"(8, 0)",U
x2111,72,"(8, 0)",V
x2112,72,"(8, 0)",W
x2113,72,"(8, 0)",Y
x2114,72,"(8, 0)",Z
x2115,72,"(8, 0)",Connected
x2116,72,"(8, 0)",Not Connected
x2117,73,"(8, 1)",X
x2118,73,"(8, 1)",O
x2119,73,"(8, 1)", 
x2120,73,"(8, 1)",A
x2121,73,"(8, 1)",B
x2122,73,"(8, 1)",C
x2123,73,"(8, 1)",D
x2124,73,"(8, 1)",E
x2125,73,"(8, 1)",F
x2126,73,"(8, 1)",G
x2127,73,"(8, 1)",H
x2128,73,"(8, 1)",I
x2129,73,"(8, 1)",J
x2130,73,"(8, 1)",K
x2131,73,"(8, 1)",L
x2132,73,"(8, 1)",M
x2133,73,"(8, 1)",N
x2134,73,"(8, 1)",P
x2135,73,"(8, 1)",Q
x2136,73,"(8, 1)",R
x2137,73,"(8, 1)",S
x2138,73,"(8, 1)",T
x2139,73,"(8, 1)",U
x2140,73,"(8, 1)",V
x2141,73,"(8, 1)",W
x2142,73,"(8, 1)",Y
x2143,73,"(8, 1)",Z
x2144,73,"(8, 1)",Connected
x2145,73,"(8, 1)",Not Connected
x2146,74,"(8, 2)",X
x2147,74,"(8, 2)",O
x2148,74,"(8, 2)", 
x2149,74,"(8, 2)",A
x2150,74,"(8, 2)",B
x2151,74,"(8, 2)",C
x2152,74,"(8, 2)",D
x2153,74,"(8, 2)",E
x2154,74,"(8, 2)",F
x2155,74,"(8, 2)",G
x2156,74,"(8, 2)",H
x2157,74,"(8, 2)",I
x2158,74,"(8, 2)",J
x2159,74,"(8, 2)",K
x2160,74,"(8, 2)",L
x2161,74,"(8, 2)",M
x2162,74,"(8, 2)",N
x2163,74,"(8, 2)",P
x2164,74,"(8, 2)",Q
x2165,74,"(8, 2)",R
x2166,74,"(8, 2)",S
x2167,74,"(8, 2)",T
x2168,74,"(8, 2)",U
x2169,74,"(8, 2)",V
x2170,74,"(8, 2)",W
x2171,74,"(8, 2)",Y
x2172,74,"(8, 2)",Z
x2173,74,"(8, 2)",Connected
x2174,74,"(8, 2)",Not Connected
x2175,75,"(8, 3)",X
x2176,75,"(8, 3)",O
x2177,75,"(8, 3)", 
x2178,75,"(8, 3)",A
x2179,75,"(8, 3)",B
x2180,75,"(8, 3)",C
x2181,75,"(8, 3)",D
x2182,75,"(8, 3)",E
x2183,75,"(8, 3)",F
x2184,75,"(8, 3)",G
x2185,75,"(8, 3)",H
x2186,75,"(8, 3)",I
x2187,75,"(8, 3)",J
x2188,75,"(8, 3)",K
x2189,75,"(8, 3)",L
x2190,75,"(8, 3)",M
x2191,75,"(8, 3)",N
x2192,75,"(8, 3)",P
x2193,75,"(8, 3)",Q
x2194,75,"(8, 3)",R
x2195,75,"(8, 3)",S
x2196,75,"(8, 3)",T
x2197,75,"(8, 3)",U
x2198,75,"(8, 3)",V
x2199,75,"(8, 3)",W
x2200,75,"(8, 3)",Y
x2201,75,"(8, 3)",Z
x2202,75,"(8, 3)",Connected
x2203,75,"(8, 3)",Not Connected
x2204,76,"(8, 4)",X
x2205,76,"(8, 4)",O
x2206,76,"(8, 4)", 
x2207,76,"(8, 4)",A
x2208,76,"(8, 4)",B
x2209,76,"(8, 4)",C
x2210,76,"(8, 4)",D
x2211,76,"(8, 4)",E
x2212,76,"(8, 4)",F
x2213,76,"(8, 4)",G
x2214,76,"(8, 4)",H
x2215,76,"(8, 4)",I
x2216,76,"(8, 4)",J
x2217,76,"(8, 4)",K
x2218,76,"(8, 4)",L
x2219,76,"(8, 4)",M
x2220,76,"(8, 4)",N
x2221,76,"(8, 4)",P
x2222,76,"(8, 4)",Q
x2223,76,"(8, 4)",R
x2224,76,"(8, 4)",S
x2225,76,"(8, 4)",T
x2226,76,"(8, 4)",U
x2227,76,"(8, 4)",V
x2228,76,"(8, 4)",W
x2229,76,"(8, 4)",Y
x2230,76,"(8, 4)",Z
x2231,76,"(8, 4)",Connected
x2232,76,"(8, 4)",Not Connected
x2233,77,"(8, 5)",X
x2234,77,"(8, 5)",O
x2235,77,"(8, 5)", 
x2236,77,"(8, 5)",A
x2237,77,"(8, 5)",B
x2238,77,"(8, 5)",C
x2239,77,"(8, 5)",D
x2240,77,"(8, 5)",E
x2241,77,"(8, 5)",F
x2242,77,"(8, 5)",G
x2243,77,"(8, 5)",H
x2244,77,"(8, 5)",I
x2245,77,"(8, 5)",J
x2246,77,"(8, 5)",K
x2247,77,"(8, 5)",L
x2248,77,"(8, 5)",M
x2249,77,"(8, 5)",N
x2250,77,"(8, 5)",P
x2251,77,"(8, 5)",Q
x2252,77,"(8, 5)",R
x2253,77,"(8, 5)",S
x2254,77,"(8, 5)",T
x2255,77,"(8, 5)",U
x2256,77,"(8, 5)",V
x2257,77,"(8, 5)",W
x2258,77,"(8, 5)",Y
x2259,77,"(8, 5)",Z
x2260,77,"(8, 5)",Connected
x2261,77,"(8, 5)",Not Connected
x2262,78,"(8, 6)",X
x2263,78,"(8, 6)",O
x2264,78,"(8, 6)", 
x2265,78,"(8, 6)",A
x2266,78,"(8, 6)",B
x2267,78,"(8, 6)",C
x2268,78,"(8, 6)",D
x2269,78,"(8, 6)",E
x2270,78,"(8, 6)",F
x2271,78,"(8, 6)",G
x2272,78,"(8, 6)",H
x2273,78,"(8, 6)",I
x2274,78,"(8, 6)",J
x2275,78,"(8, 6)",K
x2276,78,"(8, 6)",L
x2277,78,"(8, 6)",M
x2278,78,"(8, 6)",N
x2279,78,"(8, 6)",P
x2280,78,"(8, 6)",Q
x2281,78,"(8, 6)",R
x2282,78,"(8, 6)",S
x2283,78,"(8, 6)",T
x2284,78,"(8, 6)",U
x2285,78,"(8, 6)",V
x2286,78,"(8, 6)",W
x2287,78,"(8, 6)",Y
x2288,78,"(8, 6)",Z
x2289,78,"(8, 6)",Connected
x2290,78,"(8, 6)",Not Connected
x2291,79,"(8, 7)",X
x2292,79,"(8, 7)",O
x2293,79,"(8, 7)", 
x2294,79,"(8, 7)",A
x2295,79,"(8, 7)",B
x2296,79,"(8, 7)",C
x2297,79,"(8, 7)",D
x2298,79,"(8, 7)",E
x2299,79,"(8, 7)",F
x2300,79,"(8, 7)",G
x2301,79,"(8, 7)",H
x2302,79,"(8, 7)",I
x2303,79,"(8, 7)",J
x2304,79,"(8, 7)",K
x2305,79,"(8, 7)",L
x2306,79,"(8, 7)",M
x2307,79,"(8, 7)",N
x2308,79,"(8, 7)",P
x2309,79,"(8, 7)",Q
x2310,79,"(8, 7)",R
x2311,79,"(8, 7)",S
x2312,79,"(8, 7)",T
x2313,79,"(8, 7)",U
x2314,79,"(8, 7)",V
x2315,79,"(8, 7)",W
x2316,79,"(8, 7)",Y
x2317,79,"(8, 7)",Z
x2318,79,"(8, 7)",Connected
x2319,79,"(8, 7)",Not Connected
x2320,80,"(8, 8)",X
x2321,80,"(8, 8)",O
x2322,80,"(8, 8)", 
x2323,80,"(8, 8)",A
x2324,80,"(8, 8)",B
x2325,80,"(8, 8)",C
x2326,80,"(8, 8)",D
x2327,80,"(8, 8)",E
x2328,80,"(8, 8)",F
x2329,80,"(8, 8)",G
x2330,80,"(8, 8)",H
x2331,80,"(8, 8)",I
x2332,80,"(8, 8)",J
x2333,80,"(8, 8)",K
x2334,80,"(8, 8)",L
x2335,80,"(8, 8)",M
x2336,80,"(8, 8)",N
x2337,80,"(8, 8)",P
x2338,80,"(8, 8)",Q
x2339,80,"(8, 8)",R
x2340,80,"(8, 8)",S
x2341,80,"(8, 8)",T
x2342,80,"(8, 8)",U
x2343,80,"(8, 8)",V
x2344,80,"(8, 8)",W
x2345,80,"(8, 8)",Y
x2346,80,"(8, 8)",Z
x2347,80,"(8, 8)",Connected
x2348,80,"(8, 8)",Not Connected
