Literal,Node_ID,Position,Feature
x2631,90,"(8, 2)",T
x2632,90,"(8, 2)",U
x2633,90,"(8, 2)",V
x2634,90,"(8, 2)",W
x2635,90,"(8, 2)",Y
x2636,90,"(8, 2)",Z
x2637,90,"(8, 2)",Connected
x2638,90,"(8, 2)",Not Connected
x2639,91,"(8, 3)",X
x2640,91,"(8, 3)",O
x2641,91,"(8, 3)", 
x2642,91,"(8, 3)",A
x2643,91,"(8, 3)",B
x2644,91,"(8, 3)",C
x2645,91,"(8, 3)",D
x2646,91,"(8, 3)",E
x2647,91,"(8, 3)",F
x2648,91,"(8, 3)",G
x2649,91,"(8, 3)",H
x2650,91,"(8, 3)",I
x2651,91,"(8, 3)",J
x2652,91,"(8, 3)",K
x2653,91,"(8, 3)",L
x2654,91,"(8, 3)",M
x2655,91,"(8, 3)",N
x2656,91,"(8, 3)",P
x2657,91,"(8, 3)",Q
x2658,91,"(8, 3)",R
x2659,91,"(8, 3)",S
x2660,91,"(8, 3)",T
x2661,91,"(8, 3)",U
x2662,91,"(8, 3)",V
x2663,91,"(8, 3)",W
x2664,91,"(8, 3)",Y
x2665,91,"(8, 3)",Z
x2666,91,"(8, 3)",Connected
x2667,91,"(8, 3)",Not Connected
x2668,92,"(8, 4)",X
x2669,92,"(8, 4)",O
x2670,92,"(8, 4)", 
x2671,92,"(8, 4)",A
x2672,92,"(8, 4)",B
x2673,92,"(8, 4)",C
x2674,92,"(8, 4)",D
x2675,92,"(8, 4)",E
x2676,92,"(8, 4)",F
x2677,92,"(8, 4)",G
x2678,92,"(8, 4)",H
x2679,92,"(8, 4)",I
x2680,92,"(8, 4)",J
x2681,92,"(8, 4)",K
x2682,92,"(8, 4)",L
x2683,92,"(8, 4)",M
x2684,92,"(8, 4)",N
x2685,92,"(8, 4)",P
x2686,92,"(8, 4)",Q
x2687,92,"(8, 4)",R
x2688,92,"(8, 4)",S
x2689,92,"(8, 4)",T
x2690,92,"(8, 4)",U
x2691,92,"(8, 4)",V
x2692,92,"(8, 4)",W
x2693,92,"(8, 4)",Y
x2694,92,"(8, 4)",Z
x2695,92,"(8, 4)",Connected
x2696,92,"(8, 4)",Not Connected
x2697,93,"(8, 5)",X
x2698,93,"(8, 5)",O
x2699,93,"(8, 5)", 
x2700,93,"(8, 5)",A
x2701,93,"(8, 5)",B
x2702,93,"(8, 5)",C
x2703,93,"(8, 5)",D
x2704,93,"(8, 5)",E
x2705,93,"(8, 5)",F
x2706,93,"(8, 5)",G
x2707,93,"(8, 5)",H
x2708,93,"(8, 5)",I
x2709,93,"(8, 5)",J
x2710,93,"(8, 5)",K
x2711,93,"(8, 5)",L
x2712,93,"(8, 5)",M
x2713,93,"(8, 5)",N
x2714,93,"(8, 5)",P
x2715,93,"(8, 5)",Q
x2716,93,"(8, 5)",R
x2717,93,"(8, 5)",S
x2718,93,"(8, 5)",T
x2719,93,"(8, 5)",U
x2720,93,"(8, 5)",V
x2721,93,"(8, 5)",W
x2722,93,"(8, 5)",Y
x2723,93,"(8, 5)",Z
x2724,93,"(8, 5)",Connected
x2725,93,"(8, 5)",Not Connected
x2726,94,"(8, 6)",X
x2727,94,"(8, 6)",O
x2728,94,"(8, 6)", 
x2729,94,"(8, 6)",A
x2730,94,"(8, 6)",B
x2731,94,"(8, 6)",C
x2732,94,"(8, 6)",D
x2733,94,"(8, 6)",E
x2734,94,"(8, 6)",F
x2735,94,"(8, 6)",G
x2736,94,"(8, 6)",H
x2737,94,"(8, 6)",I
x2738,94,"(8, 6)",J
x2739,94,"(8, 6)",K
x2740,94,"(8, 6)",L
x2741,94,"(8, 6)",M
x2742,94,"(8, 6)",N
x2743,94,"(8, 6)",P
x2744,94,"(8, 6)",Q
x2745,94,"(8, 6)",R
x2746,94,"(8, 6)",S
x2747,94,"(8, 6)",T
x2748,94,"(8, 6)",U
x2749,94,"(8, 6)",V
x2750,94,"(8, 6)",W
x2751,94,"(8, 6)",Y
x2752,94,"(8, 6)",Z
x2753,94,"(8, 6)",Connected
x2754,94,"(8, 6)",Not Connected
x2755,95,"(8, 7)",X
x2756,95,"(8, 7)",O
x2757,95,"(8, 7)", 
x2758,95,"(8, 7)",A
x2759,95,"(8, 7)",B
x2760,95,"(8, 7)",C
x2761,95,"(8, 7)",D
x2762,95,"(8, 7)",E
x2763,95,"(8, 7)",F
x2764,95,"(8, 7)",G
x2765,95,"(8, 7)",H
x2766,95,"(8, 7)",I
x2767,95,"(8, 7)",J
x2768,95,"(8, 7)",K
x2769,95,"(8, 7)",L
x2770,95,"(8, 7)",M
x2771,95,"(8, 7)",N
x2772,95,"(8, 7)",P
x2773,95,"(8, 7)",Q
x2774,95,"(8, 7)",R
x2775,95,"(8, 7)",S
x2776,95,"(8, 7)",T
x2777,95,"(8, 7)",U
x2778,95,"(8, 7)",V
x2779,95,"(8, 7)",W
x2780,95,"(8, 7)",Y
x2781,95,"(8, 7)",Z
x2782,95,"(8, 7)",Connected
x2783,95,"(8, 7)",Not Connected
x2784,96,"(8, 8)",X
x2785,96,"(8, 8)",O
x2786,96,"(8, 8)", 
x2787,96,"(8, 8)",A
x2788,96,"(8, 8)",B
x2789,96,"(8, 8)",C
x2790,96,"(8, 8)",D
x2791,96,"(8, 8)",E
x2792,96,"(8, 8)",F
x2793,96,"(8, 8)",G
x2794,96,"(8, 8)",H
x2795,96,"(8, 8)",I
x2796,96,"(8, 8)",J
x2797,96,"(8, 8)",K
x2798,96,"(8, 8)",L
x2799,96,"(8, 8)",M
x2800,96,"(8, 8)",N
x2801,96,"(8, 8)",P
x2802,96,"(8, 8)",Q
x2803,96,"(8, 8)",R
x2804,96,"(8, 8)",S
x2805,96,"(8, 8)",T
x2806,96,"(8, 8)",U
x2807,96,"(8, 8)",V
x2808,96,"(8, 8)",W
x2809,96,"(8, 8)",Y
x2810,96,"(8, 8)",Z
x2811,96,"(8, 8)",Connected
x2812,96,"(8, 8)",Not Connected
x2813,97,"(8, 9)",X
x2814,97,"(8, 9)",O
x2815,97,"(8, 9)", 
x2816,97,"(8, 9)",A
x2817,97,"(8, 9)",B
x2818,97,"(8, 9)",C
x2819,97,"(8, 9)",D
x2820,97,"(8, 9)",E
x2821,97,"(8, 9)",F
x2822,97,"(8, 9)",G
x2823,97,"(8, 9)",H
x2824,97,"(8, 9)",I
x2825,97,"(8, 9)",J
x2826,97,"(8, 9)",K
x2827,97,"(8, 9)",L
x2828,97,"(8, 9)",M
x2829,97,"(8, 9)",N
x2830,97,"(8, 9)",P
x2831,97,"(8, 9)",Q
x2832,97,"(8, 9)",R
x2833,97,"(8, 9)",S
x2834,97,"(8, 9)",T
x2835,97,"(8, 9)",U
x2836,97,"(8, 9)",V
x2837,97,"(8, 9)",W
x2838,97,"(8, 9)",Y
x2839,97,"(8, 9)",Z
x2840,97,"(8, 9)",Connected
x2841,97,"(8, 9)",Not Connected
x2842,98,"(8, 10)",X
x2843,98,"(8, 10)",O
x2844,98,"(8, 10)", 
x2845,98,"(8, 10)",A
x2846,98,"(8, 10)",B
x2847,98,"(8, 10)",C
x2848,98,"(8, 10)",D
x2849,98,"(8, 10)",E
x2850,98,"(8, 10)",F
x2851,98,"(8, 10)",G
x2852,98,"(8, 10)",H
x2853,98,"(8, 10)",I
x2854,98,"(8, 10)",J
x2855,98,"(8, 10)",K
x2856,98,"(8, 10)",L
x2857,98,"(8, 10)",M
x2858,98,"(8, 10)",N
x2859,98,"(8, 10)",P
x2860,98,"(8, 10)",Q
x2861,98,"(8, 10)",R
x2862,98,"(8, 10)",S
x2863,98,"(8, 10)",T
x2864,98,"(8, 10)",U
x2865,98,"(8, 10)",V
x2866,98,"(8, 10)",W
x2867,98,"(8, 10)",Y
x2868,98,"(8, 10)",Z
x2869,98,"(8, 10)",Connected
x2870,98,"(8, 10)",Not Connected
x2871,99,"(9, 0)",X
x2872,99,"(9, 0)",O
x2873,99,"(9, 0)", 
x2874,99,"(9, 0)",A
x2875,99,"(9, 0)",B
x2876,99,"(9, 0)",C
x2877,99,"(9, 0)",D
x2878,99,"(9, 0)",E
x2879,99,"(9, 0)",F
x2880,99,"(9, 0)",G
x2881,99,"(9, 0)",H
x2882,99,"(9, 0)",I
x2883,99,"(9, 0)",J
x2884,99,"(9, 0)",K
x2885,99,"(9, 0)",L
x2886,99,"(9, 0)",M
x2887,99,"(9, 0)",N
x2888,99,"(9, 0)",P
x2889,99,"(9, 0)",Q
x2890,99,"(9, 0)",R
x2891,99,"(9, 0)",S
x2892,99,"(9, 0)",T
x2893,99,"(9, 0)",U
x2894,99,"(9, 0)",V
x2895,99,"(9, 0)",W
x2896,99,"(9, 0)",Y
x2897,99,"(9, 0)",Z
x2898,99,"(9, 0)",Connected
x2899,99,"(9, 0)",Not Connected
x2900,100,"(9, 1)",X
x2901,100,"(9, 1)",O
x2902,100,"(9, 1)", 
x2903,100,"(9, 1)",A
x2904,100,"(9, 1)",B
x2905,100,"(9, 1)",C
x2906,100,"(9, 1)",D
x2907,100,"(9, 1)",E
x2908,100,"(9, 1)",F
x2909,100,"(9, 1)",G
x2910,100,"(9, 1)",H
x2911,100,"(9, 1)",I
x2912,100,"(9, 1)",J
x2913,100,"(9, 1)",K
x2914,100,"(9, 1)",L
x2915,100,"(9, 1)",M
x2916,100,"(9, 1)",N
x2917,100,"(9, 1)",P
x2918,100,"(9, 1)",Q
x2919,100,"(9, 1)",R
x2920,100,"(9, 1)",S
x2921,100,"(9, 1)",T
x2922,100,"(9, 1)",U
x2923,100,"(9, 1)",V
x2924,100,"(9, 1)",W
x2925,100,"(9, 1)",Y
x2926,100,"(9, 1)",Z
x2927,100,"(9, 1)",Connected
x2928,100,"(9, 1)",Not Connected
x2929,101,"(9, 2)",X
x2930,101,"(9, 2)",O
x2931,101,"(9, 2)", 
x2932,101,"(9, 2)",A
x2933,101,"(9, 2)",B
x2934,101,"(9, 2)",C
x2935,101,"(9, 2)",D
x2936,101,"(9, 2)",E
x2937,101,"(9, 2)",F
x2938,101,"(9, 2)",G
x2939,101,"(9, 2)",H
x2940,101,"(9, 2)",I
x2941,101,"(9, 2)",J
x2942,101,"(9, 2)",K
x2943,101,"(9, 2)",L
x2944,101,"(9, 2)",M
x2945,101,"(9, 2)",N
x2946,101,"(9, 2)",P
x2947,101,"(9, 2)",Q
x2948,101,"(9, 2)",R
x2949,101,"(9, 2)",S
x2950,101,"(9, 2)",T
x2951,101,"(9, 2)",U
x2952,101,"(9, 2)",V
x2953,101,"(9, 2)",W
x2954,101,"(9, 2)",Y
x2955,101,"(9, 2)",Z
x2956,101,"(9, 2)",Connected
x2957,101,"(9, 2)",Not Connected
x2958,102,"(9, 3)",X
x2959,102,"(9, 3)",O
x2960,102,"(9, 3)", 
x2961,102,"(9, 3)",A
x2962,102,"(9, 3)",B
x2963,102,"(9, 3)",C
x2964,102,"(9, 3)",D
x2965,102,"(9, 3)",E
x2966,102,"(9, 3)",F
x2967,102,"(9, 3)",G
x2968,102,"(9, 3)",H
x2969,102,"(9, 3)",I
x2970,102,"(9, 3)",J
x2971,102,"(9, 3)",K
x2972,102,"(9, 3)",L
x2973,102,"(9, 3)",M
x2974,102,"(9, 3)",N
x2975,102,"(9, 3)",P
x2976,102,"(9, 3)",Q
x2977,102,"(9, 3)",R
x2978,102,"(9, 3)",S
x2979,102,"(9, 3)",T
x2980,102,"(9, 3)",U
x2981,102,"(9, 3)",V
x2982,102,"(9, 3)",W
x2983,102,"(9, 3)",Y
x2984,102,"(9, 3)",Z
x2985,102,"(9, 3)",Connected
x2986,102,"(9, 3)",Not Connected
x2987,103,"(9, 4)",X
x2988,103,"(9, 4)",O
x2989,103,"(9, 4)", 
x2990,103,"(9, 4)",A
x2991,103,"(9, 4)",B
x2992,103,"(9, 4)",C
x2993,103,"(9, 4)",D
x2994,103,"(9, 4)",E
x2995,103,"(9, 4)",F
x2996,103,"(9, 4)",G
x2997,103,"(9, 4)",H
x2998,103,"(9, 4)",I
x2999,103,"(9, 4)",J
x3000,103,"(9, 4)",K
x3001,103,"(9, 4)",L
x3002,103,"(9, 4)",M
x3003,103,"(9, 4)",N
x3004,103,"(9, 4)",P
x3005,103,"(9, 4)",Q
x3006,103,"(9, 4)",R
x3007,103,"(9, 4)",S
x3008,103,"(9, 4)",T
x3009,103,"(9, 4)",U
x3010,103,"(9, 4)",V
x3011,103,"(9, 4)",W
x3012,103,"(9, 4)",Y
x3013,103,"(9, 4)",Z
x3014,103,"(9, 4)",Connected
x3015,103,"(9, 4)",Not Connected
x3016,104,"(9, 5)",X
x3017,104,"(9, 5)",O
x3018,104,"(9, 5)", 
x3019,104,"(9, 5)",A
x3020,104,"(9, 5)",B
x3021,104,"(9, 5)",C
x3022,104,"(9, 5)",D
x3023,104,"(9, 5)",E
x3024,104,"(9, 5)",F
x3025,104,"(9, 5)",G
x3026,104,"(9, 5)",H
x3027,104,"(9, 5)",I
x3028,104,"(9, 5)",J
x3029,104,"(9, 5)",K
x3030,104,"(9, 5)",L
x3031,104,"(9, 5)",M
x3032,104,"(9, 5)",N
x3033,104,"(9, 5)",P
x3034,104,"(9, 5)",Q
x3035,104,"(9, 5)",R
x3036,104,"(9, 5)",S
x3037,104,"(9, 5)",T
x3038,104,"(9, 5)",U
x3039,104,"(9, 5)",V
x3040,104,"(9, 5)",W
x3041,104,"(9, 5)",Y
x3042,104,"(9, 5)",Z
x3043,104,"(9, 5)",Connected
x3044,104,"(9, 5)",Not Connected
x3045,105,"(9, 6)",X
x3046,105,"(9, 6)",O
x3047,105,"(9, 6)", 
x3048,105,"(9, 6)",A
x3049,105,"(9, 6)",B
x3050,105,"(9, 6)",C
x3051,105,"(9, 6)",D
x3052,105,"(9, 6)",E
x3053,105,"(9, 6)",F
x3054,105,"(9, 6)",G
x3055,105,"(9, 6)",H
x3056,105,"(9, 6)",I
x3057,105,"(9, 6)",J
x3058,105,"(9, 6)",K
x3059,105,"(9, 6)",L
x3060,105,"(9, 6)",M
x3061,105,"(9, 6)",N
x3062,105,"(9, 6)",P
x3063,105,"(9, 6)",Q
x3064,105,"(9, 6)",R
x3065,105,"(9, 6)",S
x3066,105,"(9, 6)",T
x3067,105,"(9, 6)",U
x3068,105,"(9, 6)",V
x3069,105,"(9, 6)",W
x3070,105,"(9, 6)",Y
x3071,105,"(9, 6)",Z
x3072,105,"(9, 6)",Connected
x3073,105,"(9, 6)",Not Connected
x3074,106,"(9, 7)",X
x3075,106,"(9, 7)",O
x3076,106,"(9, 7)", 
x3077,106,"(9, 7)",A
x3078,106,"(9, 7)",B
x3079,106,"(9, 7)",C
x3080,106,"(9, 7)",D
x3081,106,"(9, 7)",E
x3082,106,"(9, 7)",F
x3083,106,"(9, 7)",G
x3084,106,"(9, 7)",H
x3085,106,"(9, 7)",I
x3086,106,"(9, 7)",J
x3087,106,"(9, 7)",K
x3088,106,"(9, 7)",L
x3089,106,"(9, 7)",M
x3090,106,"(9, 7)",N
x3091,106,"(9, 7)",P
x3092,106,"(9, 7)",Q
x3093,106,"(9, 7)",R
x3094,106,"(9, 7)",S
x3095,106,"(9, 7)",T
x3096,106,"(9, 7)",U
x3097,106,"(9, 7)",V
x3098,106,"(9, 7)",W
x3099,106,"(9, 7)",Y
x3100,106,"(9, 7)",Z
x3101,106,"(9, 7)",Connected
x3102,106,"(9, 7)",Not Connected
x3103,107,"(9, 8)",X
x3104,107,"(9, 8)",O
x3105,107,"(9, 8)", 
x3106,107,"(9, 8)",A
x3107,107,"(9, 8)",B
x3108,107,"(9, 8)",C
x3109,107,"(9, 8)",D
x3110,107,"(9, 8)",E
x3111,107,"(9, 8)",F
x3112,107,"(9, 8)",G
x3113,107,"(9, 8)",H
x3114,107,"(9, 8)",I
x3115,107,"(9, 8)",J
x3116,107,"(9, 8)",K
x3117,107,"(9, 8)",L
x3118,107,"(9, 8)",M
x3119,107,"(9, 8)",N
x3120,107,"(9, 8)",P
x3121,107,"(9, 8)",Q
x3122,107,"(9, 8)",R
x3123,107,"(9, 8)",S
x3124,107,"(9, 8)",T
x3125,107,"(9, 8)",U
x3126,107,"(9, 8)",V
x3127,107,"(9, 8)",W
x3128,107,"(9, 8)",Y
x3129,107,"(9, 8)",Z
x3130,107,"(9, 8)",Connected
x3131,107,"(9, 8)",Not Connected
x3132,108,"(9, 9)",X
x3133,108,"(9, 9)",O
x3134,108,"(9, 9)", 
x3135,108,"(9, 9)",A
x3136,108,"(9, 9)",B
x3137,108,"(9, 9)",C
x3138,108,"(9, 9)",D
x3139,108,"(9, 9)",E
x3140,108,"(9, 9)",F
x3141,108,"(9, 9)",G
x3142,108,"(9, 9)",H
x3143,108,"(9, 9)",I
x3144,108,"(9, 9)",J
x3145,108,"(9, 9)",K
x3146,108,"(9, 9)",L
x3147,108,"(9, 9)",M
x3148,108,"(9, 9)",N
x3149,108,"(9, 9)",P
x3150,108,"(9, 9)",Q
x3151,108,"(9, 9)",R
x3152,108,"(9, 9)",S
x3153,108,"(9, 9)",T
x3154,108,"(9, 9)",U
x3155,108,"(9, 9)",V
x3156,108,"(9, 9)",W
x3157,108,"(9, 9)",Y
x3158,108,"(9, 9)",Z
x3159,108,"(9, 9)",Connected
x3160,108,"(9, 9)",Not Connected
x3161,109,"(9, 10)",X
x3162,109,"(9, 10)",O
x3163,109,"(9, 10)", 
x3164,109,"(9, 10)",A
x3165,109,"(9, 10)",B
x3166,109,"(9, 10)",C
x3167,109,"(9, 10)",D
x3168,109,"(9, 10)",E
x3169,109,"(9, 10)",F
x3170,109,"(9, 10)",G
x3171,109,"(9, 10)",H
x3172,109,"(9, 10)",I
x3173,109,"(9, 10)",J
x3174,109,"(9, 10)",K
x3175,109,"(9, 10)",L
x3176,109,"(9, 10)",M
x3177,109,"(9, 10)",N
x3178,109,"(9, 10)",P
x3179,109,"(9, 10)",Q
x3180,109,"(9, 10)",R
x3181,109,"(9, 10)",S
x3182,109,"(9, 10)",T
x3183,109,"(9, 10)",U
x3184,109,"(9, 10)",V
x3185,109,"(9, 10)",W
x3186,109,"(9, 10)",Y
x3187,109,"(9, 10)",Z
x3188,109,"(9, 10)",Connected
x3189,109,"(9, 10)",Not Connected
x3190,110,"(10, 0)",X
x3191,110,"(10, 0)",O
x3192,110,"(10, 0)", 
x3193,110,"(10, 0)",A
x3194,110,"(10, 0)",B
x3195,110,"(10, 0)",C
x3196,110,"(10, 0)",D
x3197,110,"(10, 0)",E
x3198,110,"(10, 0)",F
x3199,110,"(10, 0)",G
x3200,110,"(10, 0)",H
x3201,110,"(10, 0)",I
x3202,110,"(10, 0)",J
x3203,110,"(10, 0)",K
x3204,110,"(10, 0)",L
x3205,110,"(10, 0)",M
x3206,110,"(10, 0)",N
x3207,110,"(10, 0)",P
x3208,110,"(10, 0)",Q
x3209,110,"(10, 0)",R
x3210,110,"(10, 0)",S
x3211,110,"(10, 0)",T
x3212,110,"(10, 0)",U
x3213,110,"(10, 0)",V
x3214,110,"(10, 0)",W
x3215,110,"(10, 0)",Y
x3216,110,"(10, 0)",Z
x3217,110,"(10, 0)",Connected
x3218,110,"(10, 0)",Not Connected
x3219,111,"(10, 1)",X
x3220,111,"(10, 1)",O
x3221,111,"(10, 1)", 
x3222,111,"(10, 1)",A
x3223,111,"(10, 1)",B
x3224,111,"(10, 1)",C
x3225,111,"(10, 1)",D
x3226,111,"(10, 1)",E
x3227,111,"(10, 1)",F
x3228,111,"(10, 1)",G
x3229,111,"(10, 1)",H
x3230,111,"(10, 1)",I
x3231,111,"(10, 1)",J
x3232,111,"(10, 1)",K
x3233,111,"(10, 1)",L
x3234,111,"(10, 1)",M
x3235,111,"(10, 1)",N
x3236,111,"(10, 1)",P
x3237,111,"(10, 1)",Q
x3238,111,"(10, 1)",R
x3239,111,"(10, 1)",S
x3240,111,"(10, 1)",T
x3241,111,"(10, 1)",U
x3242,111,"(10, 1)",V
x3243,111,"(10, 1)",W
x3244,111,"(10, 1)",Y
x3245,111,"(10, 1)",Z
x3246,111,"(10, 1)",Connected
x3247,111,"(10, 1)",Not Connected
x3248,112,"(10, 2)",X
x3249,112,"(10, 2)",O
x3250,112,"(10, 2)", 
x3251,112,"(10, 2)",A
x3252,112,"(10, 2)",B
x3253,112,"(10, 2)",C
x3254,112,"(10, 2)",D
x3255,112,"(10, 2)",E
x3256,112,"(10, 2)",F
x3257,112,"(10, 2)",G
x3258,112,"(10, 2)",H
x3259,112,"(10, 2)",I
x3260,112,"(10, 2)",J
x3261,112,"(10, 2)",K
x3262,112,"(10, 2)",L
x3263,112,"(10, 2)",M
x3264,112,"(10, 2)",N
x3265,112,"(10, 2)",P
x3266,112,"(10, 2)",Q
x3267,112,"(10, 2)",R
x3268,112,"(10, 2)",S
x3269,112,"(10, 2)",T
x3270,112,"(10, 2)",U
x3271,112,"(10, 2)",V
x3272,112,"(10, 2)",W
x3273,112,"(10, 2)",Y
x3274,112,"(10, 2)",Z
x3275,112,"(10, 2)",Connected
x3276,112,"(10, 2)",Not Connected
x3277,113,"(10, 3)",X
x3278,113,"(10, 3)",O
x3279,113,"(10, 3)", 
x3280,113,"(10, 3)",A
x3281,113,"(10, 3)",B
x3282,113,"(10, 3)",C
x3283,113,"(10, 3)",D
x3284,113,"(10, 3)",E
x3285,113,"(10, 3)",F
x3286,113,"(10, 3)",G
x3287,113,"(10, 3)",H
x3288,113,"(10, 3)",I
x3289,113,"(10, 3)",J
x3290,113,"(10, 3)",K
x3291,113,"(10, 3)",L
x3292,113,"(10, 3)",M
x3293,113,"(10, 3)",N
x3294,113,"(10, 3)",P
x3295,113,"(10, 3)",Q
x3296,113,"(10, 3)",R
x3297,113,"(10, 3)",S
x3298,113,"(10, 3)",T
x3299,113,"(10, 3)",U
x3300,113,"(10, 3)",V
x3301,113,"(10, 3)",W
x3302,113,"(10, 3)",Y
x3303,113,"(10, 3)",Z
x3304,113,"(10, 3)",Connected
x3305,113,"(10, 3)",Not Connected
x3306,114,"(10, 4)",X
x3307,114,"(10, 4)",O
x3308,114,"(10, 4)", 
x3309,114,"(10, 4)",A
x3310,114,"(10, 4)",B
x3311,114,"(10, 4)",C
x3312,114,"(10, 4)",D
x3313,114,"(10, 4)",E
x3314,114,"(10, 4)",F
x3315,114,"(10, 4)",G
x3316,114,"(10, 4)",H
x3317,114,"(10, 4)",I
x3318,114,"(10, 4)",J
x3319,114,"(10, 4)",K
x3320,114,"(10, 4)",L
x3321,114,"(10, 4)",M
x3322,114,"(10, 4)",N
x3323,114,"(10, 4)",P
x3324,114,"(10, 4)",Q
x3325,114,"(10, 4)",R
x3326,114,"(10, 4)",S
x3327,114,"(10, 4)",T
x3328,114,"(10, 4)",U
x3329,114,"(10, 4)",V
x3330,114,"(10, 4)",W
x3331,114,"(10, 4)",Y
x3332,114,"(10, 4)",Z
x3333,114,"(10, 4)",Connected
x3334,114,"(10, 4)",Not Connected
x3335,115,"(10, 5)",X
x3336,115,"(10, 5)",O
x3337,115,"(10, 5)", 
x3338,115,"(10, 5)",A
x3339,115,"(10, 5)",B
x3340,115,"(10, 5)",C
x3341,115,"(10, 5)",D
x3342,115,"(10, 5)",E
x3343,115,"(10, 5)",F
x3344,115,"(10, 5)",G
x3345,115,"(10, 5)",H
x3346,115,"(10, 5)",I
x3347,115,"(10, 5)",J
x3348,115,"(10, 5)",K
x3349,115,"(10, 5)",L
x3350,115,"(10, 5)",M
x3351,115,"(10, 5)",N
x3352,115,"(10, 5)",P
x3353,115,"(10, 5)",Q
x3354,115,"(10, 5)",R
x3355,115,"(10, 5)",S
x3356,115,"(10, 5)",T
x3357,115,"(10, 5)",U
x3358,115,"(10, 5)",V
x3359,115,"(10, 5)",W
x3360,115,"(10, 5)",Y
x3361,115,"(10, 5)",Z
x3362,115,"(10, 5)",Connected
x3363,115,"(10, 5)",Not Connected
x3364,116,"(10, 6)",X
x3365,116,"(10, 6)",O
x3366,116,"(10, 6)", 
x3367,116,"(10, 6)",A
x3368,116,"(10, 6)",B
x3369,116,"(10, 6)",C
x3370,116,"(10, 6)",D
x3371,116,"(10, 6)",E
x3372,116,"(10, 6)",F
x3373,116,"(10, 6)",G
x3374,116,"(10, 6)",H
x3375,116,"(10, 6)",I
x3376,116,"(10, 6)",J
x3377,116,"(10, 6)",K
x3378,116,"(10, 6)",L
x3379,116,"(10, 6)",M
x3380,116,"(10, 6)",N
x3381,116,"(10, 6)",P
x3382,116,"(10, 6)",Q
x3383,116,"(10, 6)",R
x3384,116,"(10, 6)",S
x3385,116,"(10, 6)",T
x3386,116,"(10, 6)",U
x3387,116,"(10, 6)",V
x3388,116,"(10, 6)",W
x3389,116,"(10, 6)",Y
x3390,116,"(10, 6)",Z
x3391,116,"(10, 6)",Connected
x3392,116,"(10, 6)",Not Connected
x3393,117,"(10, 7)",X
x3394,117,"(10, 7)",O
x3395,117,"(10, 7)", 
x3396,117,"(10, 7)",A
x3397,117,"(10, 7)",B
x3398,117,"(10, 7)",C
x3399,117,"(10, 7)",D
x3400,117,"(10, 7)",E
x3401,117,"(10, 7)",F
x3402,117,"(10, 7)",G
x3403,117,"(10, 7)",H
x3404,117,"(10, 7)",I
x3405,117,"(10, 7)",J
x3406,117,"(10, 7)",K
x3407,117,"(10, 7)",L
x3408,117,"(10, 7)",M
x3409,117,"(10, 7)",N
x3410,117,"(10, 7)",P
x3411,117,"(10, 7)",Q
x3412,117,"(10, 7)",R
x3413,117,"(10, 7)",S
x3414,117,"(10, 7)",T
x3415,117,"(10, 7)",U
x3416,117,"(10, 7)",V
x3417,117,"(10, 7)",W
x3418,117,"(10, 7)",Y
x3419,117,"(10, 7)",Z
x3420,117,"(10, 7)",Connected
x3421,117,"(10, 7)",Not Connected
x3422,118,"(10, 8)",X
x3423,118,"(10, 8)",O
x3424,118,"(10, 8)", 
x3425,118,"(10, 8)",A
x3426,118,"(10, 8)",B
x3427,118,"(10, 8)",C
x3428,118,"(10, 8)",D
x3429,118,"(10, 8)",E
x3430,118,"(10, 8)",F
x3431,118,"(10, 8)",G
x3432,118,"(10, 8)",H
x3433,118,"(10, 8)",I
x3434,118,"(10, 8)",J
x3435,118,"(10, 8)",K
x3436,118,"(10, 8)",L
x3437,118,"(10, 8)",M
x3438,118,"(10, 8)",N
x3439,118,"(10, 8)",P
x3440,118,"(10, 8)",Q
x3441,118,"(10, 8)",R
x3442,118,"(10, 8)",S
x3443,118,"(10, 8)",T
x3444,118,"(10, 8)",U
x3445,118,"(10, 8)",V
x3446,118,"(10, 8)",W
x3447,118,"(10, 8)",Y
x3448,118,"(10, 8)",Z
x3449,118,"(10, 8)",Connected
x3450,118,"(10, 8)",Not Connected
x3451,119,"(10, 9)",X
x3452,119,"(10, 9)",O
x3453,119,"(10, 9)", 
x3454,119,"(10, 9)",A
x3455,119,"(10, 9)",B
x3456,119,"(10, 9)",C
x3457,119,"(10, 9)",D
x3458,119,"(10, 9)",E
x3459,119,"(10, 9)",F
x3460,119,"(10, 9)",G
x3461,119,"(10, 9)",H
x3462,119,"(10, 9)",I
x3463,119,"(10, 9)",J
x3464,119,"(10, 9)",K
x3465,119,"(10, 9)",L
x3466,119,"(10, 9)",M
x3467,119,"(10, 9)",N
x3468,119,"(10, 9)",P
x3469,119,"(10, 9)",Q
x3470,119,"(10, 9)",R
x3471,119,"(10, 9)",S
x3472,119,"(10, 9)",T
x3473,119,"(10, 9)",U
x3474,119,"(10, 9)",V
x3475,119,"(10, 9)",W
x3476,119,"(10, 9)",Y
x3477,119,"(10, 9)",Z
x3478,119,"(10, 9)",Connected
x3479,119,"(10, 9)",Not Connected
x3480,120,"(10, 10)",X
x3481,120,"(10, 10)",O
x3482,120,"(10, 10)", 
x3483,120,"(10, 10)",A
x3484,120,"(10, 10)",B
x3485,120,"(10, 10)",C
x3486,120,"(10, 10)",D
x3487,120,"(10, 10)",E
